Country or Area,Year,Value,Gas_Type
Lithuania,2001,12593.7367044692,co2
Lithuania,2000,11843.0346900038,co2
Lithuania,1999,13449.5957272832,co2
Lithuania,1998,15997.0526200877,co2
Lithuania,1997,15162.8463881989,co2
Lithuania,1996,15739.9629657274,co2
Lithuania,1995,15057.3427812654,co2
Lithuania,1994,15767.0422501045,co2
Lithuania,1993,16319.7130605194,co2
Lithuania,1992,21168.4411297142,co2
Lithuania,1991,37820.3768786101,co2
Lithuania,1990,35737.6729797811,co2
Luxembourg,2021,8429.71345657012,co2
Luxembourg,2020,8067.6900859552,co2
Luxembourg,2019,9769.62255828995,co2
Luxembourg,2018,9573.9050533405,co2
Luxembourg,2017,9267.99225437232,co2
Luxembourg,2016,9094.19505720989,co2
Luxembourg,2015,9350.99622024919,co2
Luxembourg,2014,9823.49491792822,co2
Luxembourg,2013,10338.725190948,co2
Luxembourg,2012,10872.0031547089,co2
Luxembourg,2011,11102.3655091147,co2
Luxembourg,2010,11197.5910284581,co2
Luxembourg,2009,10630.3503708071,co2
Luxembourg,2008,11172.4902612587,co2
Luxembourg,2007,11306.9028998761,co2
Luxembourg,2006,11910.9848946778,co2
Luxembourg,2005,12079.5750032899,co2
Luxembourg,2004,11821.71696674,co2
Luxembourg,2003,10452.5178141534,co2
Luxembourg,2002,9980.62650987731,co2
Luxembourg,2001,9205.48933935096,co2
Luxembourg,2000,8703.61946799226,co2
Luxembourg,1999,8117.59131165744,co2
Luxembourg,1998,7663.25736073603,co2
Luxembourg,1997,8563.89352448019,co2
Luxembourg,1996,9207.41055240388,co2
Luxembourg,1995,9155.92855536849,co2
Luxembourg,1994,11542.8508710559,co2
Luxembourg,1993,12351.9077571277,co2
Luxembourg,1992,12202.4743718351,co2
Luxembourg,1991,12434.9253663478,co2
Luxembourg,1990,11815.5032151881,co2
Malta,2021,1606.72741011375,co2
Malta,2020,1597.20036617892,co2
Malta,2019,1648.76429425849,co2
Malta,2018,1546.73484891335,co2
Malta,2017,1530.83881502535,co2
Malta,2016,1356.29835255174,co2
Malta,2015,1665.29347622047,co2
Malta,2014,2364.41622771323,co2
Malta,2013,2379.24864499348,co2
Malta,2012,2717.04286916906,co2
Malta,2011,2583.9140563767,co2
Malta,2010,2602.79408710084,co2
Malta,2009,2526.34373601329,co2
Malta,2008,2690.43176339554,co2
Malta,2007,2731.43850293582,co2
Malta,2006,2667.48401323192,co2
Malta,2005,2656.65799407956,co2
Malta,2004,2849.05601560067,co2
Malta,2003,2960.83317301659,co2
Malta,2002,2747.22676045548,co2
Malta,2001,2736.55868280562,co2
Malta,2000,2468.15349774605,co2
Malta,1999,2572.86532981423,co2
Malta,1998,2524.93629618801,co2
Malta,1997,2556.24890186959,co2
Malta,1996,2533.94682561332,co2
Malta,1995,2452.12606365571,co2
Malta,1994,2658.34480665995,co2
Malta,1993,2885.58767070802,co2
Malta,1992,2293.59661207401,co2
Malta,1991,2271.84344686527,co2
Malta,1990,2427.39679892615,co2
Monaco,2021,64.4187678464187,co2
Monaco,2020,60.5274613919835,co2
Monaco,2019,71.1203034787553,co2
Monaco,2018,74.4403496565163,co2
Monaco,2017,72.7440508142749,co2
Monaco,2016,74.3240039209285,co2
Monaco,2015,75.8084263625783,co2
Monaco,2014,73.5517511218773,co2
Monaco,2013,78.4025585158739,co2
Monaco,2012,77.6424317801894,co2
Monaco,2011,74.5322538600852,co2
Monaco,2010,76.3955375861802,co2
Monaco,2009,78.8815946952022,co2
Monaco,2008,81.9455913535641,co2
Monaco,2007,82.3278203353362,co2
Monaco,2006,83.6172141386861,co2
Monaco,2005,89.372607809974,co2
Monaco,2004,91.4795085190744,co2
Monaco,2003,96.6689986113213,co2
Monaco,2002,99.3821594597016,co2
Monaco,2001,99.6445215863334,co2
Monaco,2000,99.9859429419738,co2
Monaco,1999,102.434463722229,co2
Monaco,1998,101.720365642315,co2
Monaco,1997,102.899358962623,co2
Monaco,1996,104.4030266549,co2
Monaco,1995,100.906320869534,co2
Monaco,1994,104.128246426441,co2
Monaco,1993,103.318137329611,co2
Monaco,1992,104.227787542822,co2
Monaco,1991,98.6242901059851,co2
Monaco,1990,97.9479838252664,co2
Netherlands (Kingdom of the),2021,139906.958386119,co2
Netherlands (Kingdom of the),2020,136684.617674934,co2
Netherlands (Kingdom of the),2019,152509.407141421,co2
Netherlands (Kingdom of the),2018,158133.898109623,co2
Netherlands (Kingdom of the),2017,162202.58180506,co2
Netherlands (Kingdom of the),2016,164691.321428058,co2
Netherlands (Kingdom of the),2015,163802.240099381,co2
Netherlands (Kingdom of the),2014,157467.568583376,co2
Netherlands (Kingdom of the),2013,164874.212433753,co2
Netherlands (Kingdom of the),2012,165481.768460365,co2
Netherlands (Kingdom of the),2011,169123.82889598,co2
Netherlands (Kingdom of the),2010,182358.956985902,co2
Netherlands (Kingdom of the),2009,170336.24742515,co2
Netherlands (Kingdom of the),2008,175710.967857903,co2
Netherlands (Kingdom of the),2007,172746.749870384,co2
Netherlands (Kingdom of the),2006,172991.33899694,co2
Netherlands (Kingdom of the),2005,177859.111255246,co2
Netherlands (Kingdom of the),2004,181780.436486652,co2
Netherlands (Kingdom of the),2003,179896.910913643,co2
Netherlands (Kingdom of the),2002,176466.076370542,co2
Netherlands (Kingdom of the),2001,177146.20477914,co2
Netherlands (Kingdom of the),2000,172016.285959378,co2
Netherlands (Kingdom of the),1999,170854.251943856,co2
Netherlands (Kingdom of the),1998,176237.573469202,co2
Netherlands (Kingdom of the),1997,175285.348110659,co2
Netherlands (Kingdom of the),1996,182296.540590145,co2
Netherlands (Kingdom of the),1995,173201.146044874,co2
Netherlands (Kingdom of the),1994,171648.181850901,co2
Netherlands (Kingdom of the),1993,170863.253350724,co2
Netherlands (Kingdom of the),1992,170918.107260401,co2
Netherlands (Kingdom of the),1991,171110.62376682,co2
Netherlands (Kingdom of the),1990,162665.108615571,co2
New Zealand,2021,34318.0029765366,co2
New Zealand,2020,34237.3254577499,co2
New Zealand,2019,36878.9357625208,co2
New Zealand,2018,35704.1971320452,co2
New Zealand,2017,35687.1811634839,co2
New Zealand,2016,34153.005135594,co2
New Zealand,2015,35812.1366670311,co2
New Zealand,2014,35438.0085746422,co2
New Zealand,2013,35240.2253272822,co2
New Zealand,2012,35944.2455088726,co2
New Zealand,2011,34265.0721456443,co2
New Zealand,2010,34810.3841120414,co2
New Zealand,2009,34619.9153803228,co2
New Zealand,2008,37508.3869438439,co2
New Zealand,2007,36409.8427075679,co2
New Zealand,2006,37329.5233361634,co2
New Zealand,2005,37423.4097305379,co2
New Zealand,2004,35835.6768962923,co2
New Zealand,2003,36240.9925151002,co2
New Zealand,2002,34541.6066222456,co2
New Zealand,2001,34378.540330722,co2
New Zealand,2000,32245.5058554215,co2
New Zealand,1999,31465.164061186,co2
New Zealand,1998,29858.2072103913,co2
New Zealand,1997,31278.3045651962,co2
New Zealand,1996,29304.1599055079,co2
New Zealand,1995,28003.230604049,co2
New Zealand,1994,27899.8227651762,co2
New Zealand,1993,27760.9548937271,co2
New Zealand,1992,28166.7146608273,co2
New Zealand,1991,26182.4702914646,co2
New Zealand,1990,25502.5084048774,co2
Norway,2021,40662.9143089464,co2
Norway,2020,40890.4311721077,co2
Norway,2019,42445.3866868299,co2
Norway,2018,43979.8835078959,co2
Norway,2017,43827.054218652,co2
Norway,2016,44362.184065947,co2
Norway,2015,45194.4297032547,co2
Norway,2014,44641.4893529802,co2
Norway,2013,44249.2773800023,co2
Norway,2012,43979.8833762648,co2
Norway,2011,44500.3131599396,co2
Norway,2010,45354.063570261,co2
Norway,2009,42802.1661333214,co2
Norway,2008,44358.6371170506,co2
Norway,2007,45178.2220086555,co2
Norway,2006,43417.9163229297,co2
Norway,2005,42748.8657930493,co2
Norway,2004,43578.3028941256,co2
Norway,2003,43144.7704162908,co2
Norway,2002,41659.3399630038,co2
Norway,2001,42462.7271343161,co2
Norway,2000,41121.2409746016,co2
Norway,1999,41655.6333024116,co2
Norway,1998,40921.5848557271,co2
Norway,1997,40726.4650786489,co2
Norway,1996,40634.1581926614,co2
Norway,1995,37584.0117301926,co2
Norway,1994,37032.2608652712,co2
Norway,1993,35164.8505149991,co2
Norway,1992,33684.4227564501,co2
Norway,1991,32851.0730772183,co2
Norway,1990,34422.2978429278,co2
Poland,2021,331077.163141235,co2
Poland,2020,302437.094322481,co2
Poland,2019,317682.526960625,co2
Poland,2018,336080.905467718,co2
Poland,2017,336765.416207756,co2
Poland,2016,323546.99000569,co2
Poland,2015,312715.421460975,co2
Poland,2014,309582.448512012,co2
Poland,2013,321927.043704687,co2
Poland,2012,325953.296070393,co2
Poland,2011,333598.765253804,co2
Poland,2010,334224.575441896,co2
Poland,2009,316021.210281887,co2
Poland,2008,329567.077996294,co2
Poland,2007,335920.200359878,co2
Poland,2006,336572.661358,co2
Poland,2005,322765.058351367,co2
Poland,2004,323794.11975256,co2
Poland,2003,318949.734812905,co2
Poland,2002,306122.759993958,co2
Poland,2001,313500.550390849,co2
Poland,2000,317452.222143855,co2
Poland,1999,329266.197433128,co2
Poland,1998,339076.429880351,co2
Poland,1997,367235.674089095,co2
Poland,1996,377285.409844529,co2
Poland,1995,362614.548593742,co2
Poland,1994,360218.424168922,co2
Poland,1993,365174.878927444,co2
Poland,1992,364510.580063785,co2
Poland,1991,373622.773928066,co2
Poland,1990,376641.25071379,co2
Portugal,2021,39938.3301609649,co2
Portugal,2020,41695.2015281756,co2
Portugal,2019,47494.0448645779,co2
Portugal,2018,51372.7280774798,co2
Portugal,2017,55106.2786766414,co2
Portugal,2016,50366.7072966054,co2
Portugal,2015,52203.4395476561,co2
Portugal,2014,47885.0432553483,co2
Portugal,2013,48102.7295644781,co2
Portugal,2012,49898.5512426339,co2
Portugal,2011,51739.8071739674,co2
Portugal,2010,52933.9817754636,co2
Portugal,2009,57136.4034507661,co2
Portugal,2008,60027.9360907044,co2
Portugal,2007,62354.6214788745,co2
Portugal,2006,64842.8237719056,co2
Portugal,2005,69634.6151396135,co2
Portugal,2004,67303.3356231009,co2
Portugal,2003,64455.8228310603,co2
Portugal,2002,69559.7062266709,co2
Portugal,2001,65152.4897296792,co2
Portugal,2000,65611.3765654333,co2
Portugal,1999,66837.4533253354,co2
Portugal,1998,59168.5955227472,co2
Portugal,1997,54627.0809790611,co2
Portugal,1996,51761.498270303,co2
Portugal,1995,54468.3734968149,co2
Portugal,1994,50206.7460207682,co2
Portugal,1993,49434.0301320801,co2
Portugal,1992,50920.1161526934,co2
Portugal,1991,47097.0857086573,co2
Portugal,1990,45278.8208529413,co2
Romania,2021,77190.5836765456,co2
Romania,2020,74026.533626853,co2
Romania,2019,76885.2218833453,co2
Romania,2018,80279.6832501324,co2
Romania,2017,79648.9092166186,co2
Romania,2016,76714.5399532321,co2
Romania,2015,78031.9138181912,co2
Romania,2014,79126.8813554927,co2
Romania,2013,79365.5757389875,co2
Romania,2012,91126.7076015055,co2
Romania,2011,92803.5175687579,co2
Romania,2010,86094.0879288043,co2
Romania,2009,88482.224655161,co2
Romania,2008,107894.495052014,co2
Romania,2007,109019.589565347,co2
Romania,2006,104296.046973596,co2
Romania,2005,101837.061777967,co2
Romania,2004,103276.91436974,co2
Romania,2003,103817.986073608,co2
Romania,2002,99297.7066793429,co2
Romania,2001,98987.9413128201,co2
Romania,2000,93334.0423629894,co2
Romania,1999,89010.0477402799,co2
Romania,1998,104860.487609022,co2
Romania,1997,118156.415957189,co2
Romania,1996,129147.247987948,co2
Romania,1995,125711.850326073,co2
Romania,1994,120904.658751522,co2
Romania,1993,122693.801422133,co2
Romania,1992,132011.248830075,co2
Romania,1991,142208.209838554,co2
Romania,1990,176506.904325929,co2
Russian Federation,2021,1711993.31534317,co2
Russian Federation,2020,1632929.31188306,co2
Russian Federation,2019,1705030.91690149,co2
Russian Federation,2018,1712494.42766364,co2
Russian Federation,2017,1666121.20623912,co2
Russian Federation,2016,1634884.97459021,co2
Russian Federation,2015,1638675.26323569,co2
Russian Federation,2014,1639959.07251783,co2
Russian Federation,2013,1640437.42820684,co2
Russian Federation,2012,1701268.29248332,co2
Russian Federation,2011,1685909.60508385,co2
Russian Federation,2010,1632783.15839321,co2
Russian Federation,2009,1545034.39393101,co2
Russian Federation,2008,1652064.51369763,co2
Russian Federation,2007,1623781.28697192,co2
Russian Federation,2006,1623001.93367619,co2
Russian Federation,2005,1562576.89702364,co2
Russian Federation,2004,1543957.08119459,co2
Russian Federation,2003,1537018.30911372,co2
Russian Federation,2002,1506787.94778203,co2
Russian Federation,2001,1515647.1333769,co2
Russian Federation,2000,1479142.48261665,co2
Russian Federation,1999,1494178.83733577,co2
Russian Federation,1998,1465253.45883514,co2
Russian Federation,1997,1482244.51100049,co2
Russian Federation,1996,1586822.08480727,co2
Russian Federation,1995,1619727.11594398,co2
Russian Federation,1994,1647664.60067941,co2
Russian Federation,1993,1866729.11307301,co2
Russian Federation,1992,1966504.81051126,co2
Russian Federation,1991,2406755.7222703,co2
Russian Federation,1990,2536247.74247122,co2
Slovakia,2021,35166.805152243,co2
Slovakia,2020,31096.6257862936,co2
Slovakia,2019,33778.5476971304,co2
Slovakia,2018,36105.528516041,co2
Slovakia,2017,36114.0922244274,co2
Slovakia,2016,34914.4130400668,co2
Slovakia,2015,34471.9363720756,co2
Slovakia,2014,33658.6387080337,co2
Slovakia,2013,35569.5073885966,co2
Slovakia,2012,35913.2567708701,co2
Slovakia,2011,37988.6156300581,co2
Slovakia,2010,38408.616261244,co2
Slovakia,2009,37625.6740237994,co2
Slovakia,2008,41364.3019259286,co2
Slovakia,2007,40971.5044245151,co2
Slovakia,2006,42563.8471216932,co2
Slovakia,2005,42798.5093574203,co2
Slovakia,2004,42792.3584434238,co2
Slovakia,2003,42302.7273353238,co2
Slovakia,2002,41978.1255920108,co2
Slovakia,2001,43224.196185653,co2
Slovakia,2000,41138.7820362251,co2
Slovakia,1999,43038.0917602008,co2
Slovakia,1998,43827.2520959625,co2
Slovakia,1997,44098.2130196149,co2
Slovakia,1996,44026.1298605776,co2
Slovakia,1995,44144.9489254261,co2
Slovakia,1994,43756.9793253075,co2
Slovakia,1993,46351.1689500733,co2
Slovakia,1992,48886.8395023573,co2
Slovakia,1991,53286.4407927431,co2
Slovakia,1990,61472.8346097133,co2
Slovenia,2021,13059.9663444989,co2
Slovenia,2020,12854.9073361801,co2
Slovenia,2019,14039.4418386429,co2
Slovenia,2018,14519.8543152047,co2
Slovenia,2017,14616.6775787976,co2
Slovenia,2016,14458.3635100674,co2
Slovenia,2015,13645.4850327395,co2
Slovenia,2014,13561.3062730703,co2
Slovenia,2013,15128.261700186,co2
Slovenia,2012,15759.566954805,co2
Slovenia,2011,16358.7861296442,co2
Slovenia,2010,16459.73141165,co2
Slovenia,2009,16204.1075104306,co2
Slovenia,2008,18278.4593084112,co2
Slovenia,2007,17342.8610224463,co2
Slovenia,2006,17178.3573169042,co2
Slovenia,2005,16932.3873360274,co2
Slovenia,2004,16704.5831614494,co2
Slovenia,2003,16271.548806843,co2
Slovenia,2002,16564.6933280951,co2
Slovenia,2001,16302.7587601989,co2
Slovenia,2000,15053.8481588365,co2
Slovenia,1999,15412.4836630797,co2
Slovenia,1998,16039.042346302,co2
Slovenia,1997,16507.0222862308,co2
Slovenia,1996,15999.4123255435,co2
Slovenia,1995,15354.2452444046,co2
Slovenia,1994,14636.1046862027,co2
Slovenia,1993,14246.2241882409,co2
Slovenia,1992,13882.5823978109,co2
Slovenia,1991,13973.3736124319,co2
Slovenia,1990,15094.5457947604,co2
Spain,2021,230269.459356823,co2
Spain,2020,213625.431985474,co2
Spain,2019,250660.790115447,co2
Spain,2018,268600.525275099,co2
Spain,2017,273592.190781422,co2
Spain,2016,259629.381252714,co2
Spain,2015,270767.456111149,co2
Spain,2014,254179.717396492,co2
Spain,2013,251940.317560619,co2
Spain,2012,278060.409644906,co2
Spain,2011,283799.320838926,co2
Spain,2010,282937.099377701,co2
Spain,2009,296500.275907627,co2
Spain,2008,335887.270972956,co2
Spain,2007,367399.091269474,co2
Spain,2006,359653.424499912,co2
Spain,2005,368338.139308114,co2
Spain,2004,353010.950219382,co2
Spain,2003,336332.171366684,co2
Spain,2002,331949.764286745,co2
Spain,2001,311808.516112188,co2
Spain,2000,310071.242220982,co2
Spain,1999,298074.657691224,co2
Spain,1998,274604.895099545,co2
Spain,1997,265832.150846189,co2
Spain,1996,253497.865075108,co2
Spain,1995,266034.890560295,co2
Spain,1994,252300.018810294,co2
Spain,1993,240046.063131534,co2
Spain,1992,248631.804825248,co2
Spain,1991,240230.72671899,co2
Spain,1990,230500.246690394,co2
Sweden,2021,38524.7863528056,co2
Sweden,2020,36686.4862798547,co2
Sweden,2019,41006.0399821559,co2
Sweden,2018,42036.5839617124,co2
Sweden,2017,42456.5882508714,co2
Sweden,2016,43414.1117159041,co2
Sweden,2015,43418.7436702343,co2
Sweden,2014,43473.3652320177,co2
Sweden,2013,45202.0841484287,co2
Sweden,2012,46712.0797573872,co2
Sweden,2011,49210.9769219359,co2
Sweden,2010,53120.3736237067,co2
Sweden,2009,47238.9070354347,co2
Sweden,2008,50866.8807189694,co2
Sweden,2007,52994.1418316188,co2
Sweden,2006,53738.0766298614,co2
Sweden,2005,53875.3345147471,co2
Sweden,2004,56516.9210757363,co2
Sweden,2003,57292.2106996216,co2
Sweden,2002,56685.4108207336,co2
Sweden,2001,55837.5794908189,co2
Sweden,2000,54930.0661496577,co2
Sweden,1999,55981.609578095,co2
Sweden,1998,58801.8346327937,co2
Sweden,1997,58383.135056894,co2
Sweden,1996,63381.0581626664,co2
Sweden,1995,59506.1704189594,co2
Sweden,1994,60014.5460137066,co2
Sweden,1993,57560.8642914558,co2
Sweden,1992,57567.2430185878,co2
Sweden,1991,57739.6347130259,co2
Sweden,1990,57509.8985541691,co2
Switzerland,2021,35787.3402597987,co2
Switzerland,2020,34235.2250142569,co2
Switzerland,2019,36726.9186596108,co2
Switzerland,2018,36867.2501006122,co2
Switzerland,2017,38172.0932793285,co2
Switzerland,2016,39178.6386413739,co2
Switzerland,2015,38725.5925879034,co2
Switzerland,2014,39228.5903696995,co2
Switzerland,2013,43182.4806524981,co2
Switzerland,2012,42248.6522615956,co2
Switzerland,2011,40981.0701613775,co2
Switzerland,2010,45043.3327651704,co2
Switzerland,2009,43529.710261672,co2
Switzerland,2008,44705.7799299804,co2
Switzerland,2007,43362.8956706922,co2
Switzerland,2006,45367.7015343795,co2
Switzerland,2005,45778.2903165446,co2
Switzerland,2004,45231.4087797295,co2
Switzerland,2003,44646.0838046827,co2
Switzerland,2002,43460.9322620266,co2
Switzerland,2001,45080.9227855882,co2
Switzerland,2000,43614.1873189147,co2
Switzerland,1999,44436.9743016602,co2
Switzerland,1998,44613.7025445948,co2
Switzerland,1997,43035.1502021925,co2
Switzerland,1996,44099.0816938852,co2
Switzerland,1995,43407.7924550128,co2
Switzerland,1994,42666.3005211944,co2
Switzerland,1993,43605.8197997418,co2
Switzerland,1992,46018.556386258,co2
Switzerland,1991,46136.913693697,co2
Switzerland,1990,44161.000634934,co2
Türkiye,2021,452702.789837583,co2
Türkiye,2020,412926.87208291,co2
Türkiye,2019,402692.253520087,co2
Türkiye,2018,422058.619986638,co2
Türkiye,2017,430900.876640347,co2
Türkiye,2016,405950.210449664,co2
Türkiye,2015,384929.660292175,co2
Türkiye,2014,364028.27768672,co2
Türkiye,2013,347331.771444166,co2
Türkiye,2012,356107.201195157,co2
Türkiye,2011,342057.326044955,co2
Türkiye,2010,316193.043483746,co2
Türkiye,2009,316412.299414928,co2
Türkiye,2008,310622.132253834,co2
Türkiye,2007,313693.362936851,co2
Türkiye,2006,282368.322693864,co2
Türkiye,2005,264870.636313824,co2
Türkiye,2004,244768.58107138,co2
Türkiye,2003,236765.649069397,co2
Türkiye,2002,221225.642354847,co2
Türkiye,2001,213581.228972803,co2
Türkiye,2000,229936.65970433,co2
Türkiye,1999,207927.911600535,co2
Türkiye,1998,212135.043126365,co2
Türkiye,1997,212108.198004828,co2
Türkiye,1996,199646.693063082,co2
Türkiye,1995,181355.256905287,co2
Türkiye,1994,167565.646751377,co2
Türkiye,1993,171138.874534575,co2
Türkiye,1992,164064.875882643,co2
Türkiye,1991,158126.31529011,co2
Türkiye,1990,151614.980905814,co2
Ukraine,2021,210153.297816745,co2
Ukraine,2020,206823.849283158,co2
Ukraine,2019,221943.163350444,co2
